sequence,question_index,question_id,length_category,question_type,official_correct,output_status,observable_reason,metric_error,threshold,unit,candidate_count,reference_entry_ids,reference_all_in_candidate_pool,reference_entry_recall_in_pool,target_tokens,reference_target_token_coverage,diagnostic_flags,elapsed_seconds
0,10,MEDIUM_3373f674-4a26-465b-9a08-8ca73651a0af,medium,text,True,valid,correct,1,1.0,,44,[133],False,0.0,"[""color"", ""door"", ""jacket"", ""open"", ""person"", ""wear"", ""who""]",0.5714285714285714,"[""reference_context_outside_candidate_pool""]",10.07846713066101
0,11,MEDIUM_28199d34-e26c-4b79-8775-943431d3a68a,medium,position,False,valid,position_threshold_miss,106.56408449200002,15.0,m,96,[123],True,1.0,"[""bill"", ""build"", ""computer"", ""front"", ""gate"", ""melinda"", ""science"", ""statue""]",0.125,[],25.347551584243774
0,12,MEDIUM_afd2f89f-f0b9-4082-9136-e2122475c3cd,medium,text,True,valid,correct,1,1.0,,73,[84],True,1.0,"[""brick"", ""sidewalk"", ""walk""]",0.3333333333333333,[],16.171626567840576
0,13,MEDIUM_02da6f10-4ce1-4eb3-a416-c4522e9c8133,medium,position,False,valid,position_threshold_miss,99.44256424803281,15.0,m,130,[161],True,1.0,"[""closest"", ""place"", ""sit""]",0.0,"[""reference_caption_target_token_gap_proxy""]",14.747041940689087
0,14,MEDIUM_9595c924-7840-4964-8bd0-d6e3080bcd65,medium,time,True,valid,correct,1.42,2.0,min,104,[135],True,1.0,"[""build"", ""enter"", ""first""]",0.0,"[""reference_caption_target_token_gap_proxy""]",16.243743419647217
0,15,MEDIUM_11801608-016d-4367-8247-4a885afef25d,medium,position,True,valid,correct,10.06188279308883,15.0,m,64,[220],True,1.0,"[""boat"", ""hang"", ""sculpture""]",0.3333333333333333,[],14.669818878173828
0,16,MEDIUM_022ee3b7-38a6-4a36-9f48-fa656ea3cf21,medium,text,False,valid,text_semantic_mismatch,0,1.0,,104,[143],True,1.0,"[""build"", ""color"", ""couche"", ""enter"", ""near""]",0.2,[],17.462400436401367
0,17,MEDIUM_b5b98312-f881-422d-b2cb-4b9c5696948b,medium,time,True,valid,correct,0.18999999999999995,2.0,min,63,[206],True,1.0,"[""brick"", ""cross"", ""street""]",0.6666666666666666,[],16.972963571548462
0,18,MEDIUM_c6c87c47-04c3-44ca-a1be-053153b740c5,medium,position,False,valid,position_threshold_miss,44.51257040027268,15.0,m,94,[245],True,1.0,"[""bike"", ""empty"", ""nearest"", ""not"", ""rack""]",0.0,"[""reference_caption_target_token_gap_proxy""]",18.97335648536682
0,19,MEDIUM_254c3f52-e4ed-4828-ba85-42a500ff8676,medium,time,True,valid,correct,0.0,2.0,min,42,[144],True,1.0,"[""atrium"", ""couche"", ""red""]",1.0,[],14.69254469871521
0,20,SHORT_39a4eb19-b64e-4289-abcf-92ea6c3debba,short,duration,True,valid,correct,0.3700000000000001,2.0,min,28,"[183, 201]",True,1.0,"[""long"", ""outside""]",0.0,"[""reference_caption_target_token_gap_proxy""]",6.815771579742432
0,21,SHORT_37a3097f-a357-4af3-8a84-244e1b767ddf,short,time,True,valid,correct,0.1399999999999999,2.0,min,26,[183],True,1.0,"[""build"", ""leave""]",1.0,[],17.73748278617859
0,22,SHORT_31d323c2-930f-4111-85b0-d92e960ee600,short,text,False,valid,text_semantic_mismatch,0,1.0,,26,[105],True,1.0,"[""driv"", ""street""]",0.0,"[""reference_caption_target_token_gap_proxy""]",12.680702209472656
0,23,SHORT_bbfb623d-89d7-4698-9e91-be03c2720fc8,short,time,True,valid,correct,0.09000000000000008,2.0,min,33,[232],True,1.0,"[""brick"", ""off"", ""sidewalk""]",0.6666666666666666,[],29.55125093460083
0,24,SHORT_f20ba66d-74e4-4e2e-9a91-ac2576f16e0a,short,position,True,valid,correct,5.741791944201638,15.0,m,23,[258],True,1.0,"[""fire"", ""hydrant"", ""red""]",1.0,[],12.070552825927734
0,25,SHORT_a29d9195-acc1-46ea-a225-95816e21e802,short,text,False,valid,text_semantic_mismatch,0,1.0,,20,[188],True,1.0,"[""after"", ""build"", ""direction"", ""leav"", ""turn""]",0.0,"[""reference_caption_target_token_gap_proxy""]",13.487608194351196
0,26,SHORT_103d708a-b002-415c-ab49-ff02f654c490,short,binary,True,valid,correct,1,1.0,,11,[258],True,1.0,"[""fire"", ""hydrant"", ""red""]",1.0,[],16.59442114830017
0,27,SHORT_426931a9-038a-48a3-a27b-0f7b12948a81,short,binary,True,valid,correct,1,1.0,,25,[216],True,1.0,"[""any"", ""bicyclist""]",0.0,"[""reference_caption_target_token_gap_proxy""]",19.24305295944214
0,28,SHORT_b928a4aa-a1fb-4161-ad8c-78e6f1e78eca,short,position,True,valid,correct,10.17043721503278,15.0,m,34,[220],True,1.0,"[""boat"", ""hang"", ""sculpture""]",0.3333333333333333,[],12.287564992904663
0,29,SHORT_21548fa5-15ca-4f06-923e-a99b0fb2253a,short,binary,False,valid,binary_label_mismatch,0,1.0,,13,[265],True,1.0,"[""load"", ""now"", ""right"", ""stopp"", ""zone""]",0.6,[],13.939162731170654
3,0,3_LONG_82d00865-87f5-4e45-aa02-ecda9eec12ae,long,time,True,valid,correct,0.9499999999999993,2.0,min,197,[292],True,1.0,"[""emergency"", ""exit"", ""marker"", ""only""]",0.75,[],38.23416614532471
3,1,3_LONG_e9c21145-3a55-41a6-b48f-e8d0b1452fb3,long,binary,False,valid,binary_label_mismatch,0,1.0,,177,[326],True,1.0,"[""people"", ""red"", ""sitt"", ""sofa"", ""them""]",0.8,[],63.62282466888428
3,2,3_LONG_d7732615-983f-4dc0-8c52-1437b98b98ed,long,binary,True,valid,correct,1,1.0,,207,[262],True,1.0,"[""outdoor"", ""tree""]",0.5,[],60.07306528091431
3,3,3_LONG_3a877fd4-beaf-4f2f-b1dc-9d461707dd2d,long,position,False,valid,position_threshold_miss,87.48369997938731,15.0,m,214,[314],False,0.0,"[""hourse"", ""sculpture""]",0.0,"[""reference_context_outside_candidate_pool"", ""reference_caption_target_token_gap_proxy""]",55.86223340034485
3,4,3_LONG_73204feb-ee1c-4567-a836-fe2db05bfb23,long,position,False,valid,position_threshold_miss,119.79468288620203,15.0,m,418,[335],True,1.0,"[""chatt"", ""over"", ""people"", ""table""]",0.5,[],62.40705060958862
3,5,3_LONG_fda7eae1-1531-42b5-be38-ed48540060a2,long,time,False,valid,time_threshold_miss,11.22,2.0,min,430,[452],True,1.0,"[""bike"", ""over""]",0.0,"[""reference_caption_target_token_gap_proxy""]",41.1644184589386
3,6,3_LONG_cd5d197f-b393-443e-8531-6e04ad2fe37d,long,time,True,valid,correct,1.476700000000001,2.0,min,203,[213],True,1.0,"[""build"", ""exit"", ""first""]",0.3333333333333333,[],51.5858736038208
3,7,3_LONG_3c7ff5ee-ef38-4096-8ee6-9d9feaf9e9b2,long,binary,False,valid,binary_label_mismatch,0,1.0,,158,[277],True,1.0,"[""car"", ""park"", ""try""]",0.3333333333333333,[],47.600897550582886
3,8,3_LONG_5213d6a7-151d-4beb-b9c3-4321c5fd59b8,long,binary,False,valid,binary_label_mismatch,0,1.0,,352,[167],True,1.0,"[""build"", ""door"", ""enter"", ""hold"", ""person""]",0.6,[],22.758812189102173
3,9,3_LONG_84d8f2e1-734c-421b-8822-681b17756920,long,binary,True,valid,correct,1,1.0,,158,[328],True,1.0,"[""build"", ""stair""]",0.0,"[""reference_caption_target_token_gap_proxy""]",22.13295030593872
3,10,3_MEDIUM_bdb7c7ea-7e73-4565-9198-e10dfe218646,medium,position,False,valid,position_threshold_miss,64.49035796657951,15.0,m,45,[328],False,0.0,"[""build"", ""stair""]",0.0,"[""reference_context_outside_candidate_pool"", ""reference_caption_target_token_gap_proxy""]",49.803486585617065
3,11,3_MEDIUM_66435c41-e1c6-47b2-93c4-f4468f30dc18,medium,binary,True,valid,correct,1,1.0,,61,[161],True,1.0,"[""build""]",1.0,[],22.256715059280396
3,12,3_MEDIUM_5a271ce5-912d-4e28-9140-bb9921444f6f,medium,text,False,valid,text_semantic_mismatch,0,1.0,,115,[313],True,1.0,"[""color"", ""house"", ""sculpture""]",0.0,"[""reference_caption_target_token_gap_proxy""]",76.71858620643616
3,13,3_MEDIUM_598bd41e-8344-4d07-b894-fc1a39d4da6b,medium,text,False,valid,text_semantic_mismatch,0,1.0,,68,"[409, 429, 452, 455]",True,1.0,"[""cars"", ""many"", ""total""]",0.0,"[""reference_caption_target_token_gap_proxy""]",61.96847653388977
3,14,3_MEDIUM_2d60058c-1488-43dd-847c-d40bc1e2859f,medium,position,False,valid,position_threshold_miss,45.158843451216235,15.0,m,136,[314],False,0.0,"[""art"", ""big"", ""wall""]",0.3333333333333333,"[""reference_context_outside_candidate_pool""]",48.87897038459778
3,15,3_MEDIUM_042f8517-6875-4364-accd-3096e1032efe,medium,binary,True,valid,correct,1,1.0,,97,[293],True,1.0,"[""also"", ""bottle"", ""carry"", ""door"", ""open"", ""water"", ""who"", ""women""]",0.25,[],39.279212951660156
3,16,3_MEDIUM_2d2b8344-6797-4a57-91c3-2efd1c43f517,medium,position,True,valid,correct,3.2973376417964264,15.0,m,139,[345],True,1.0,"[""build"", ""left""]",0.5,[],43.17453384399414
3,17,3_MEDIUM_63f85e28-3f42-4aa6-bd96-21a414394ccf,medium,time,False,valid,time_threshold_miss,6.38,2.0,min,59,[345],False,0.0,"[""build"", ""left""]",0.5,"[""reference_context_outside_candidate_pool""]",86.34131836891174
3,18,3_MEDIUM_ebc073aa-6f34-4206-9968-5e2f01fbbd2d,medium,binary,False,valid,binary_label_mismatch,0,1.0,,70,[232],True,1.0,"[""blue"", ""build"", ""glass"", ""wall""]",0.75,[],63.28572678565979
3,19,3_MEDIUM_799afe7b-9226-4097-b14d-9cb91dee7a7d,medium,binary,False,valid,binary_label_mismatch,0,1.0,,66,[188],True,1.0,"[""big"", ""build"", ""plant""]",0.3333333333333333,[],18.516931295394897
3,20,3_SHORT_81b4e8bd-348a-4326-a3df-b84a4a422b0e,short,position,False,valid,position_threshold_miss,19.254259466825303,15.0,m,19,[469],True,1.0,"[""park"", ""van""]",1.0,[],15.61879587173462
3,21,3_SHORT_ced58d98-c284-46ff-9a38-1e8312c7e486,short,binary,True,valid,correct,1,1.0,,22,[239],False,0.0,"[""back"", ""sign"", ""stop""]",0.6666666666666666,"[""reference_context_outside_candidate_pool""]",19.833638668060303
3,22,3_SHORT_8aa1186d-ad47-4a1d-8068-73efdc21d309,short,position,False,valid,position_threshold_miss,23.89530664664929,15.0,m,27,[439],True,1.0,"[""bollard"", ""yellow""]",1.0,[],20.5768883228302
3,23,3_SHORT_f27644fc-85ac-4182-a4c8-619972564e25,short,binary,True,valid,correct,1,1.0,,27,[45],True,1.0,"[""trash""]",1.0,[],46.02845096588135
3,24,3_SHORT_a2be310a-5f69-416f-9aed-3c7d2d2b176c,short,binary,False,valid,binary_label_mismatch,0,1.0,,16,[373],True,1.0,"[""person"", ""pink"", ""shoe"", ""wear""]",0.5,[],54.733882904052734
3,25,3_SHORT_55634471-144f-4470-8354-82f0f2c69842,short,position,True,valid,correct,1.0998379702548489,15.0,m,25,[386],True,1.0,"[""blue"", ""truck""]",1.0,[],42.13017511367798
3,26,3_SHORT_1f6e9770-3d38-40bf-aff0-48fbc321e57c,short,binary,False,valid,binary_label_mismatch,0,1.0,,17,[71],True,1.0,"[""down"", ""person"", ""stair""]",0.0,"[""reference_caption_target_token_gap_proxy""]",43.05843448638916
3,27,3_SHORT_50661793-596b-4c1f-b07e-f312bbbaf3db,short,position,True,valid,correct,2.7434486505157767,15.0,m,23,[473],True,1.0,"[""motocycle""]",0.0,"[""reference_caption_target_token_gap_proxy""]",29.389694690704346
3,28,3_SHORT_2dbd306e-1a72-4c69-9a02-e88f13fe33a8,short,position,False,valid,position_threshold_miss,44.221330252693136,15.0,m,27,[263],True,1.0,"[""call"", ""emergency"", ""location"", ""phone""]",0.0,"[""reference_caption_target_token_gap_proxy""]",23.290008306503296
3,29,3_SHORT_ed96bd25-71fd-4dc7-bdb3-90c5341a9198,short,binary,True,valid,correct,1,1.0,,30,"[283, 286]",True,1.0,"[""build"", ""front"", ""stop""]",0.6666666666666666,[],28.787750244140625
4,0,4_LONG_08d008fa-3196-4899-ad9c-e5006dd4abd0,long,duration,False,valid,duration_threshold_miss,9.1,2.0,min,207,"[76, 103]",True,1.0,"[""build"", ""enter"", ""long"", ""wait""]",0.5,[],24.27929925918579
4,1,4_LONG_af289cc9-dbcc-451c-89fb-9192a8e6aecb,long,position,False,valid,position_threshold_miss,107.03889178118901,15.0,m,196,[0],False,0.0,"[""find"", ""horse"", ""sculpture""]",0.0,"[""reference_context_outside_candidate_pool"", ""reference_caption_target_token_gap_proxy""]",62.875245571136475
4,2,4_LONG_01711b96-6884-44a7-8883-0f73b1b4a3bd,long,position,False,valid,position_threshold_miss,168.84237540240417,15.0,m,201,[141],True,1.0,"[""floor"", ""second""]",1.0,[],66.81399345397949
4,3,4_LONG_34badd30-a686-4f85-8f87-0c82e97a2c51,long,position,False,valid,position_threshold_miss,17.03456227459607,15.0,m,221,[11],True,1.0,"[""back"", ""first"", ""made"", ""position"", ""turn""]",0.0,"[""reference_caption_target_token_gap_proxy""]",48.225931882858276
4,4,4_LONG_d0815d48-8e28-417e-90f0-997e708e73b4,long,position,False,valid,position_threshold_miss,17.85219527064745,15.0,m,180,[57],True,1.0,"[""call"", ""police""]",0.0,"[""reference_caption_target_token_gap_proxy""]",35.71936011314392
4,5,4_LONG_ec69301d-4be7-41c7-a516-249fc6d7a0a8,long,text,True,valid,correct,1,1.0,,149,[271],False,0.0,"[""build"", ""color"", ""door"", ""guy"", ""hat"", ""help"", ""leave"", ""open"", ""who""]",0.0,"[""reference_context_outside_candidate_pool"", ""reference_caption_target_token_gap_proxy""]",77.39166784286499
4,6,4_LONG_49ac535e-3226-4b09-a4f6-08af863a916d,long,text,False,invalid,generation_or_json_failure,,,,196,"[51, 71]",True,1.0,"[""build"", ""got"", ""into"", ""make"", ""many"", ""turn""]",0.0,"[""output_contract_failure"", ""reference_caption_target_token_gap_proxy""]",
4,7,4_LONG_fa7d3a10-6441-4acf-8007-e90645793869,long,binary,True,valid,correct,1,1.0,,224,[106],True,1.0,"[""human"", ""picture""]",0.5,[],30.627396821975708
4,8,4_LONG_b66cb337-b0a3-4030-b992-b60437a35fcd,long,position,False,valid,position_threshold_miss,114.5348830962544,15.0,m,233,[106],True,1.0,"[""find"", ""human"", ""picture""]",0.3333333333333333,[],20.900986671447754
4,9,4_LONG_3b1c06b9-e6da-4f72-abaf-fd56b8668712,long,position,False,valid,position_threshold_miss,48.16916237627313,15.0,m,171,[119],True,1.0,"[""away"", ""box"", ""build"", ""recyclable"", ""throw""]",0.0,"[""reference_caption_target_token_gap_proxy""]",44.49808716773987
4,10,4_MEDIUM_70ac1aef-f933-413a-8504-d2b943421766,medium,binary,True,valid,correct,1,1.0,,60,[231],True,1.0,"[""car"", ""drive"", ""road""]",0.0,"[""reference_caption_target_token_gap_proxy""]",28.469755172729492
4,11,4_MEDIUM_8d015656-fdb1-4aa6-8dcb-ee482d7d8683,medium,text,True,valid,correct,1,1.0,,68,[57],True,1.0,"[""car"", ""color"", ""gate"", ""pass""]",0.25,[],35.998167753219604
4,12,4_MEDIUM_56b27d99-f436-461d-bc4e-aa33bc72672d,medium,position,False,valid,position_threshold_miss,101.11160838223591,15.0,m,75,[220],True,1.0,"[""sculpture"", ""tree""]",0.5,[],69.26168966293335
4,13,4_MEDIUM_1bc9c977-f89f-4138-83c8-3c093312d135,medium,binary,True,valid,correct,1,1.0,,93,[166],True,1.0,"[""bike"", ""ride"", ""road"", ""saw"", ""yellow""]",0.0,"[""reference_caption_target_token_gap_proxy""]",30.87648344039917
4,14,4_MEDIUM_e06f4554-f59f-44c1-88ef-a2f543a16fa7,medium,binary,False,valid,binary_label_mismatch,0,1.0,,134,[135],True,1.0,"[""red"", ""sofa""]",0.5,[],50.084593534469604
4,15,4_MEDIUM_bb698273-f008-4d31-863f-3bd1758b80c2,medium,binary,False,valid,binary_label_mismatch,0,1.0,,61,[209],True,1.0,"[""call"", ""pole"", ""police""]",0.0,"[""reference_caption_target_token_gap_proxy""]",65.86463165283203
4,16,4_MEDIUM_af9a40ef-a932-4506-a299-51d08098c035,medium,text,True,valid,correct,1,1.0,,81,"[65, 71]",False,0.5,"[""cars"", ""gate"", ""many"", ""pass""]",0.0,"[""reference_context_outside_candidate_pool"", ""reference_caption_target_token_gap_proxy""]",38.80103397369385
4,17,4_MEDIUM_8c676447-0458-486c-8c4a-9803fbfe234b,medium,text,True,valid,correct,1,1.0,,104,"[147, 151]",True,1.0,"[""door"", ""lett"", ""many"", ""open"", ""out"", ""they""]",0.6666666666666666,[],26.19074821472168
4,18,4_MEDIUM_c5fd604e-e482-49d8-bbbd-1ee6ab360c95,medium,position,False,valid,position_threshold_miss,55.6966884858017,15.0,m,112,[76],True,1.0,"[""build"", ""door"", ""enter""]",1.0,[],49.59204292297363
4,19,4_MEDIUM_b2bdb736-4961-4672-8b74-9fc0e9d4be17,medium,position,True,valid,correct,3.135964549347206,15.0,m,71,[147],True,1.0,"[""build"", ""door"", ""leave""]",0.3333333333333333,[],61.34668803215027
4,20,4_SHORT_e4b510ec-3a23-49a7-bd77-259520223e03,short,text,True,valid,correct,1,1.0,,40,"[32, 51]",True,1.0,"[""make"", ""many"", ""turn""]",0.0,"[""reference_caption_target_token_gap_proxy""]",50.52618956565857
4,21,4_SHORT_ab9a4486-81ec-415e-8b81-7f85e922b788,short,binary,False,valid,binary_label_mismatch,0,1.0,,21,[179],True,1.0,"[""bike""]",0.0,"[""reference_caption_target_token_gap_proxy""]",24.661131620407104
4,22,4_SHORT_54ebf623-8e77-4e7b-a418-5fe6b5f6c098,short,binary,True,valid,correct,1,1.0,,22,[55],True,1.0,"[""hat"", ""man"", ""straw""]",0.6666666666666666,[],30.560811281204224
4,23,4_SHORT_080d6400-5c75-470b-bed1-9732e4e90e14,short,binary,False,valid,binary_label_mismatch,0,1.0,,13,[28],True,1.0,"[""scooter""]",0.0,"[""reference_caption_target_token_gap_proxy""]",17.948411464691162
4,24,4_SHORT_daecee53-71ea-40ff-b4dc-92b3cef99ea0,short,time,True,valid,correct,0.22999999999999998,2.0,min,35,[216],True,1.0,"[""around"", ""first"", ""turn""]",0.0,"[""reference_caption_target_token_gap_proxy""]",42.22513556480408
4,25,4_SHORT_5e826626-fffb-4d6d-942c-e749c84a458e,short,time,False,valid,time_threshold_miss,48.08,2.0,min,18,[215],False,0.0,"[""scooter""]",0.0,"[""reference_context_outside_candidate_pool"", ""reference_caption_target_token_gap_proxy""]",18.850924730300903
4,26,4_SHORT_65732436-fbcb-4c0f-b2ed-51c07e7e4821,short,time,True,valid,correct,1.41,2.0,min,24,[182],True,1.0,"[""skateboard""]",0.0,"[""reference_caption_target_token_gap_proxy""]",24.106428384780884
4,27,4_SHORT_86414b06-ac65-4282-811c-15290b35fb3f,short,text,True,valid,correct,1,1.0,,39,"[191, 216, 219]",True,1.0,"[""around"", ""many"", ""turn""]",0.0,"[""reference_caption_target_token_gap_proxy""]",12.958585262298584
4,28,4_SHORT_519b3d63-d1f0-49a5-9c6f-914e6ca4359d,short,position,True,valid,correct,0.9259698261558404,15.0,m,40,[136],True,1.0,"[""stair""]",0.0,"[""reference_caption_target_token_gap_proxy""]",39.1870596408844
4,29,4_SHORT_ea407d62-977d-4ff2-90dc-d7e6749eaa92,short,text,False,valid,text_semantic_mismatch,0,1.0,,22,[31],True,1.0,"[""left"", ""right"", ""turn""]",0.6666666666666666,[],30.247081756591797
6,0,6_LONG_f6065dfb-213b-467e-9fd8-f0e67a772191,long,binary,False,valid,binary_label_mismatch,0,1.0,,156,[145],True,1.0,"[""outside"", ""sunny""]",0.5,[],19.16054058074951
6,1,6_LONG_d0e0a27c-67f0-4186-b330-9148db321d15,long,position,False,valid,position_threshold_miss,232.6502508459828,15.0,m,194,[205],True,1.0,"[""food"", ""here""]",0.0,"[""reference_caption_target_token_gap_proxy""]",77.3882462978363
6,2,6_LONG_1dfb386f-cd34-43e4-ad57-cd4d0b70bcc2,long,position,False,valid,position_threshold_miss,267.20926925665117,15.0,m,310,[211],True,1.0,"[""atm""]",1.0,[],77.17274165153503
6,3,6_LONG_82f2e531-d605-4a72-beab-095dd4b9e08f,long,text,False,valid,text_semantic_mismatch,0,1.0,,186,[227],True,1.0,"[""coffee"", ""name"", ""shop""]",0.6666666666666666,[],95.34057974815369
6,4,6_LONG_9acacace-2350-4ad0-8eb1-7182a39cf6e8,long,position,False,valid,position_threshold_miss,19.704982320577972,15.0,m,187,[158],True,1.0,"[""closest"", ""eat"", ""outside"", ""place""]",0.0,"[""reference_caption_target_token_gap_proxy""]",36.944265604019165
6,5,6_LONG_628ccb31-49df-457d-b43a-c247d3a9b82f,long,position,False,valid,position_threshold_miss,208.12044552745292,15.0,m,160,[240],True,1.0,"[""aed"", ""nearest""]",0.0,"[""reference_caption_target_token_gap_proxy""]",75.70697021484375
6,6,6_LONG_7eb863ca-4343-4181-8a96-a28bb5bb792c,long,binary,False,valid,binary_label_mismatch,0,1.0,,377,[47],True,1.0,"[""anyone"", ""electric"", ""rid"", ""scooter""]",0.25,[],41.11745572090149
6,7,6_LONG_7c5b8ad3-242a-4a35-abb9-eca2fd2c2402,long,text,True,valid,correct,1,1.0,,277,[138],True,1.0,"[""color"", ""food"", ""truck""]",0.6666666666666666,[],25.285890579223633
6,8,6_LONG_258dba25-f218-436e-ab68-c742babc97ef,long,binary,True,valid,correct,1,1.0,,190,[185],True,1.0,"[""any"", ""bike"", ""rack""]",0.3333333333333333,[],47.876124143600464
6,9,6_LONG_fc569d7c-6544-4dc1-9591-baee636e5cb2,long,position,False,valid,position_threshold_miss,144.1068782996472,15.0,m,166,[287],False,0.0,"[""crowd"", ""people"", ""stand""]",0.6666666666666666,"[""reference_context_outside_candidate_pool""]",37.917096853256226
6,10,6_MEDIUM_adb9a59c-93f6-4171-901a-00782038ff83,medium,binary,True,valid,correct,1,1.0,,97,[407],True,1.0,"[""any"", ""bollard"", ""pass"", ""through""]",0.25,[],38.10230875015259
6,11,6_MEDIUM_4701bd3d-352e-40d4-94fe-3d2a18edbd23,medium,position,False,valid,position_threshold_miss,48.9964677120631,15.0,m,135,[240],True,1.0,"[""court"", ""food"", ""near"", ""restroom""]",0.0,"[""reference_caption_target_token_gap_proxy""]",74.19583916664124
6,12,6_MEDIUM_8ddfc026-55ad-4a28-9c1d-df9385c32b94,medium,binary,False,valid,binary_label_mismatch,0,1.0,,63,[442],True,1.0,"[""load"", ""zone""]",1.0,[],31.519927263259888
6,13,6_MEDIUM_abc888ec-e5a1-4ba9-8612-cc4fec8549f2,medium,position,True,valid,correct,2.832792787552614,15.0,m,79,[291],True,1.0,"[""cone"", ""orange""]",1.0,[],29.846612453460693
6,14,6_MEDIUM_b4e59b77-8e44-4f48-ab04-a3d4fc653a6c,medium,binary,True,valid,correct,1,1.0,,59,[390],True,1.0,"[""sign"", ""stop""]",1.0,[],19.116849899291992
6,15,6_MEDIUM_a60e24ac-50b6-49e7-8c68-abfd677d4ea5,medium,text,False,valid,text_semantic_mismatch,0,1.0,,103,[305],False,0.0,"[""food"", ""sell"", ""truck""]",0.6666666666666666,"[""reference_context_outside_candidate_pool""]",13.05740475654602
6,16,6_MEDIUM_7a9d7a3c-6730-42dd-a834-91e3eb684fc6,medium,binary,True,valid,correct,1,1.0,,108,[387],True,1.0,"[""outside"", ""safe"", ""walk""]",0.3333333333333333,[],59.289992809295654
6,17,6_MEDIUM_eed3c4de-9597-49af-951b-b2588dbf7c4c,medium,binary,False,valid,binary_label_mismatch,0,1.0,,47,[411],True,1.0,"[""bridge"", ""elevat"", ""pedestrian""]",0.0,"[""reference_caption_target_token_gap_proxy""]",65.58088850975037
6,18,6_MEDIUM_a76280fa-7bd6-42d8-b16f-01d457362826,medium,binary,True,valid,correct,1,1.0,,41,[388],True,1.0,"[""any"", ""light"", ""traffic""]",0.0,"[""reference_caption_target_token_gap_proxy""]",57.524362564086914
6,19,6_MEDIUM_d27a4b07-7b8e-4591-87b5-d732d57e695d,medium,time,True,valid,correct,0.6499999999999999,2.0,min,66,[46],True,1.0,"[""lin"", ""path"", ""reach"", ""tree""]",0.25,[],65.161545753479
6,20,6_SHORT_0a24625a-bc44-4bab-8cc7-5e5fc31eb0b0,short,text,True,valid,correct,1,1.0,,15,[303],True,1.0,"[""color"", ""semi"", ""truck""]",0.3333333333333333,[],36.805726528167725
6,21,6_SHORT_116cb2c2-8a03-4491-abe1-31b3c9b809bd,short,binary,True,valid,correct,1,1.0,,16,[431],True,1.0,"[""build"", ""large"", ""window""]",1.0,[],42.328659534454346
6,22,6_SHORT_4b6d1d26-871c-43ee-9e86-98d1cf75a132,short,text,True,valid,correct,1,1.0,,25,[251],True,1.0,"[""color"", ""door"", ""open"", ""person"", ""shoe"", ""who""]",0.8333333333333334,[],54.54398226737976
6,23,6_SHORT_136fb34b-f179-47ec-98ba-16fe18a7f7f3,short,time,False,invalid,required_field_null,,,,23,[408],True,1.0,"[""bollard"", ""pass"", ""through"", ""yellow""]",0.5,"[""output_contract_failure""]",24.467437267303467
